id;isbn;title;small_image_url;medium_image_url;language;price;nb_of_pages;publication;category_id;publisher_id;description
1079;1430249269;Pro JPA 2 (Experts Voice in Java);http://ecx.images-amazon.com/images/I/51vIITEqc-L._SL160_.jpg;http://ecx.images-amazon.com/images/I/51vIITEqc-L._SL160_.jpg;FRENCH;54.99;508;now();1002;1000;Pro JPA 2Second Edition introducesexplainsand demonstrates how to use the new Java Persistence API (JPA) 2.1 from the perspective of one of the specification creators. A one-of-a-kind resourceit provides both theoretical and extremely practical coverage of JPA usage for both beginning and advanced developers. Authors Mike Keith and Merrick Schincariol take a hands–on approachbased on their wealth of experience and expertiseby giving examples to illustrate each concept of the API and showing how it is used in practice. The examples use a common model from an overriding sample applicationgiving readers a context from which to start and helping them to understand the examples within an already familiar domain. After completing the bookyou will have a full understanding of JPA and be able to successfully code applications using its annotations and APIs. The book also serves as an excellent reference guide during initial and later JPA application experiences. Hands-on examples for all aspects of the JPA specificationExpert insight about various aspects of the API and when they are usefulPortability hints to provide increased awareness of the potential for non–portable JPA code What you’ll learnHow to get started with enterprise applications using JPA 2.1Simple and advanced object–relational mapping techiquesHow to use the complete Entity Manager APIHow to create queries using the query language (JP QL) and the Criteria APILockingconcurrencyand other advanced conceptsHow to use XML mapping files and descriptorsHow to package and deploy your Java Persistence applicationsHow to test your Java Persistence applicationsWho this book is forThe book generally targets enterprise and persistence developers who fall in one of three categories: Those who are new to persistence
1080;1430250100;Pro JSF and HTML5: Building Rich Internet Components (Experts Voice in Java);http://ecx.images-amazon.com/images/I/51NA-Vb5p-L._SL160_.jpg;http://ecx.images-amazon.com/images/I/51NA-Vb5p-L._SL160_.jpg;GERMAN;54.99;412;now();1000;1009;Pro JSF and HTML5 shows you how to leverage the full potential of JavaServer Faces (JSF) and HTML5. This book is for Java developers who aspire to build sophisticatedenterprise-grade web experiences with HTML5-enabled JSF. Written by JSF experts and verified by established community figuresthis book will serve as your primary resourcehelping you build or integrate well-designed HTML5-enabled JSF components into your rich internet applications. Pro JSF and HTML5 starts by giving you a firm grounding in the design principles of component-based frameworks and the basics of JSF. It then details recent advancements in JSF 2.2 that make it friendlierfasterand more productive than ever before. And it covers HTML5-enabled componentsintegration with Java EE7 standards3rd party component librariessecurityand performance. The book concludes with a real-world application that puts everything you learned into practice. In this book youll learn Foundational JSF topics such as the component life cycleframework architecturemanaged beans and CDIexpression languageconversion and validationJSF events and view parameters. Leveraging new features in JSF 2.2 such as Faces FlowResource Library Contractsand Ajax file uploading. Developing Advanced HTML5 enabled components in JSF 2.2.Creating JSF 2.2 applications that utilize Java EE 7 technologies (CDIJPA 2.1 and EJB 3.2) for bean managementtransaction management and persistence. Building advanced real-world JSF applications with considerations for securityperformanceand usability. If youre a Java developer interested in the world of component-based frameworksPro JSF and HTML5 is for you. What youll learn Foundational JSF topics such as the component life cycleframework architecturemanaged beans and CDI (Context and Dependency Injection)expression languageexception handlingconversion and validationJSF events (faces eventsphase events and system events)and view parameters. Utilizing new features in JSF 2.2 such as Faces FlowResource Library Contractsand Ajax file uploading. Developing Advanced HTML5 enabled components in JSF 2.2.Developing PrimeFaces and RichFaces applications.Developing JSF 2.2 applications that utilize Java EE 7 technologies (CDIJPA 2.1 and EJB 3.2) in order to facilitate bean managementtransaction management and persistence. Unit testing JSF applications.Stateless JSF views.Implementing Security in JSF applications.Tuning the performance of JSF applications.Translating application requirements into a model and then implementing the model using JSF 2.2 and Java EE 7 technologies. Who this book is for This is a tutorial and reference is for both intermediate and experienced Java enterprise and web application developers
1081;2408097777;The Service-Oriented Media Enterprise: SOA, BPM, and Web Services in Professional Media Systems (Focal Press Media Technology Professional Series);http://ecx.images-amazon.com/images/I/51a%2Bv2PzbRL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51a%2Bv2PzbRL._SL160_.jpg;GERMAN;64.95;544;now();1004;1004;Companies worldwide are rapidly adopting Service-Oriented Architecture (SOA)a design methodology used to connect systems as servicesand Business Process Management (BPM)the art of orchestrating these services. Media organizations from news organizations to music and media download services to movie studios are adapting to SOA-style architecturesbut have run into roadblocks unique to the media and entertainment industry. These challenges include incorporating real-time datamoving large amounts of data at one timenon-linearity and flexibility for workflowand unique metrics and data gathering. The Service-Oriented Media Enterprise details the challenges and presents solutions for media technology professionals. By addressing both the IT and media aspectsit helps individuals improve current enterprise technologies and operations
1082;383490452X;Gabler / MLP Berufs- und Karriere-Planer IT und e-business 2007/2008;http://ecx.images-amazon.com/images/I/51DO9Gq6pnL._SL75_.jpg;http://ecx.images-amazon.com/images/I/51DO9Gq6pnL._SL160_.jpg;SPANISH;9.99;544;now();1005;1004;Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc
1083;3834908037;Gabler | MLP Berufs- und Karriere-Planer IT und e-business 2009 | 2010: Für Studenten und Hochschulabsolventen (German Edition);http://ecx.images-amazon.com/images/I/51VfKqsAKTL._SL75_.jpg;http://ecx.images-amazon.com/images/I/51VfKqsAKTL._SL160_.jpg;GERMAN;29.95;362;now();1012;1007;Souverän von der Uni in den Job – die besten Starthilfen rund um den Berufseinstieg! Praktische Insider-Tipps und erstklassiges Bewerbungs-Know-how sichern Hochschulabsolventen den entscheidenden Vorsprung beim Karrierestart. Branchen-Specials: IT-Consulting | IT-Security
1084;1849686963;Getting Started with Oracle WebLogic Server 12c: Developers Guide;http://ecx.images-amazon.com/images/I/51y5GkJzpzL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51y5GkJzpzL._SL160_.jpg;ITALIAN;54.99;374;now();1009;1008;If you’ve dipped a toe into Java EE development and would now like to dive right inthis is the book for you. Introduces the key components of WebLogic Server and all that’s great about Java EE 6. OverviewCreate a complete Java EE 6 application leveraging WebLogic features like JMSSOAP and RESTful Web Services Learn how to use Oracle WebLogic Servers key components and featuresStep-by-step instructions with screenshots and code samples to help understand and apply concepts In DetailOracle WebLogic server has long been the most importantand most innovativeapplication server on the market. The updates in the 12c release have seen changes to the Java EE runtime and JDK versionproviding developers and administrators more powerful and feature-packed functionalities. Getting Started with Oracle WebLogic Server 12c: Developers Guide provides a practicalhands-onintroduction to the application serverhelping beginners and intermediate users alike get up to speed with Java EE developmentusing the Oracle application server. Starting with an overview of the new features of JDK 7 and Java EE 6Getting Started with Oracle WebLogic Server 12c quickly moves on to showing you how to set up a WebLogic development environmentby creating a domain and setting it up to deploy the application. Once set upwe then explain how to use the key components of WebLogic Servershowing you how to apply them using a sample application that is continually developed throughout the chapters. On the waywell also be exploring Java EE 6 features such as context injectionpersistence layer and transactions. After the application has been builtyou will then learn how to tune its performance with some expert WebLogic Server tips. What you will learn from this bookCreate and package applications and shared libraries that use Java EE resources such aspersistence layerinterceptorsand managed beans Expose and consume Web Services using both SOAP (JAX-WS) and REST (JAX-RS) technologiesUtilize WebLogic Servers security providers to add authentication and authorization to an application Publish and consume messages using JMS featuresunderstanding and programming both server and standalone client pieces Scale up your application using features such as session replicationcaching and optimized data access Unlock WebLogic full potential with expert performance tuning tipsUnderstand the concepts and usage of validatorseventsand listenersApproachGetting Started with Oracle WebLogic Server 12c is a fast-paced and feature-packed bookdesigned to get you working with Java EE 6JDK 7 and Oracle WebLogic Server 12c straight awayso start developing your own applications. Who this book is written forGetting Started with Oracle WebLogic Server 12c: Developers Guide is written for developers who are just getting startedor who have some experiencewith Java EE who want to learn how to develop for and use Oracle WebLogic Server. Getting Started with Oracle WebLogic Server 12c: Developers Guide also provides a great overview of the updated features of the 12c releaseand how it integrates Java EE 6 and JDK 7 to remove boilerplate code
1085;1782164227;Getting Started with PhantomJS;http://ecx.images-amazon.com/images/I/51sFGdAwByL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51sFGdAwByL._SL160_.jpg;ITALIAN;29.99;140;now();1000;1003;Harness the strength and capabilities of PhantomJS to interact with the web and perform website testing with a headless browser based on WebKit OverviewWriting scripts that can interact directly with web services and pagesInteracting with social media websites using PhantomJS scriptsCreating web-based test scripts and running them in a headless browserIn DetailPhantomJS is a headless WebKit browser with JavaScript API that allows you to create new ways to automate web testing. PhantomJS is currently being used by a large number of users to help them integrate headless web testing into their development processes. It also gives you developers a new framework to create web-based applicationsfrom simple web manipulation to performance measurement and monitoring. A step step-by by-step guide that will help you develop new tools for solving web and testing problems in an effective and quick way. The book will teach you how to use and maximize PhantomJS to develop new tools for web scrappingweb performance measurement and monitoringand headless web testing. This book will help you understand PhantomJS’ scripting API capabilities and strengths. This book starts by looking at PhantomJS’ JavaScript APIfeaturesand basic execution of scripts. Throughout the bookyou will learn details to help you write scripts to manipulate web documents and fully create a web scrapping tool. Through its practical approachthis book strives to teach you by examplewhere each chapter focuses on the common and practical usage of PhantomJSand how to extract meaningful information from the web and other services. By the end of the bookyou will have acquired the skills to enable you to use PhantomJS for web testingas well as learning the basics of Jasmineand how it can be used with PhantomJS. What you will learn from this bookExplore the possibilities of PhantomJS development and make use of a headless browserUnderstand PhantomJS’ core features and APIManipulate the DOM properties of web pages using scriptsInteract with web pages using PhantomJS scriptsLearn how to emulate keyboards and mouse actionsWork with geolocation services with PhantomJSBuild scripts that will create web sites snapshotsCreate and implement PhantomJS custom modulesUse PhantomJS to perform headless testing with JasmineApproachA standard tutorial approachas a complete guide detailing the major aspects of PhantomJS with particular focus on website testing. Who this book is written forIf you are a JavaScript developers who is interested in developing applications that interact with various web servicesusing a headless browserthen this book is ideal for you. This book will also be good for you if you are planning to create a headless browser testing for your web application. Basic understanding of JavaScript is assumed
1086;174244749X;GIAC Secure Software Programmer - Java certification Exam Certification Exam Preparation Course in a Book for Passing the GSSP - Java Exam - The How To Pass on Your First Try Certification Study Guide;http://ecx.images-amazon.com/images/I/51ugRTEf6mL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51ugRTEf6mL._SL160_.jpg;SPANISH;44.95;216;now();1012;1010;The GIAC Secure Software Programmer (GSSP) Certification Exam was developed in a joint effort involving the SANS InstituteCERT/CCseveral US government agenciesand leading companies in the USJapanIndiaand Germany. These exams are an essential response to the rapidly increasing number of targeted attacks that are focusing on application vulnerabilities.Programmers can demonstrate that they know the common security flaws found in Java and C programmingand how to avoid the problemsby passing the GSSP exams.This self-study exam preparation guide for the GSSP - Java certification exam contains everything you need to test yourself and pass the Exam. All Exam topics are covered and insider secretscomplete explanations of all GSSP - Java subjectstest tricks and tipsnumerous highly realistic sample questionsand exercises designed to strengthen understanding of GSSP - Java concepts and prepare you for exam success on the first attempt are provided.Put your knowledge and experience to the test. Achieve GSSP - Java certification and accelerate your career.Can you imagine valuing a book so much that you send the author a
1087;1847199380;GlassFish Security;http://ecx.images-amazon.com/images/I/514slm8Ui%2BL._SL160_.jpg;http://ecx.images-amazon.com/images/I/514slm8Ui%2BL._SL160_.jpg;PORTUGUESE;44.99;296;now();1002;1008;Security is driven by requirement and design and we implement security on the basis of the requirements provided by analysts. In this bookwe take a programmatic approach to understand Java EE and GlassFish security.You will find plenty of code samples in this book. It is easy to secure your application when you have a demonstration of a complete and working application explained in the bookisnt it? Each chapter starts with the importance and relevance of the topic by introducing some Java EE applications requirementwhich will encourage you to read it further.This book is for application designersdevelopers and administrators who work with GlassFish and are keen to understand Java EE and GlassFish security.To take full advantage of this bookyou need to be familiar with Java EE and GlassFish application servers. You will love this book if you are looking for a book that covers Java EE security and using GlassFish features to create secure Java EE applicationsor to secure the GlassFish installation and operating environment and using OpenSSO
1088;3319072927;HCI in Business: First International Conference, HCIB 2014, Held as Part of HCI International 2014, Heraklion, Crete, Greece, June 22-27, 2014, Proceedings (Lecture Notes in Computer Science);http://ecx.images-amazon.com/images/I/41esH%2BvXPJL._SL160_.jpg;http://ecx.images-amazon.com/images/I/41esH%2BvXPJL._SL160_.jpg;FINISH;143.00;801;now();1006;1007;This volume constitutes the refereed proceedings of the First International Conference on HCI in BusinessHCIB 2014held as part of the 16th International Conference on Human-Computer InteractionHCI International 2014in HeraklionCreteGreecejointly with 13 other thematically similar conferences. The total of 1476 papers and 220 posters presented at the HCII 2014 conferences was carefully reviewed and selected from numerous submissions. The papers address the latest research and development efforts and highlight the human aspects of design and use of computing systems. They thoroughly cover the entire field of human-computer interactionaddressing major advances in knowledge and effective use of computers in a variety of application areas. The 76 papers included in this volume deal with the following topics: enterprise systemsmobile and ubiquitous commercegamification in businessB2B, B2C, C2C e-commercesupporting collaboration, business and innovation and user experience in shopping and business
1089;1330670333;Modern Web Development with IBM WebSphere: Developing, Deploying, and Managing Mobile and Multi-Platform Apps (IBM Press);http://ecx.images-amazon.com/images/I/51obk3L-ebL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51obk3L-ebL._SL160_.jpg;DEUTSCH;34.99;384;now();1001;1006;Build Tomorrow’s Best Mobile/Web Applications with IBM WebSphere Application Server 8.5 and IBM Worklight This guide presents a coherent strategy for building modern mobile/web applications that are fastresponsiveinteractivereusablemaintainableextensibleand a pleasure to use. Four IBM experts offer practicalhands-on coverage of front-end development with IBM WebSphere Application Server 8.5IBM Worklightand today’s most popular open source frameworks. Using well-crafted examplesthe authors introduce best practices for MobileFirst developmenthelping you create apps that work superbly on mobile devices and add features on conventional browsers. Throughoutyou’ll learn better ways to deliver Web 2.0 apps with HTML /JavaScript front endsRESTful Web Servicesand persistent data. Proven by IBM and its customersthe approach covered in this book leads to more successful mobile/web applications—and more effective development teams
1090;1782169970;Infinispan Data Grid Platform Definitive Guide;http://ecx.images-amazon.com/images/I/51WunUR14SL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51WunUR14SL._SL160_.jpg;PORTUGUESE;44.99;464;now();1008;1000;Master Infinispan to create scalable and high-performance applicationsAbout This BookCreate highly scalable applications using the Infinispan Data Grid PlatformMaximize your applications performance in any cluster environmentBecome an expert in creating powerful solutions using Infinispan through ready-to-use examples Who This Book Is ForThis practical guide is intended for those who want to learn how to build extremely scalable applications. This book is easy to read and is aimed at Java enterprise developers with a solid knowledge of Java. Howeverno previous coding experience with Infinispan is required. What You Will LearnInstall Infinispan and create the perfect development environmentGet acquainted with topologies and strategies for different situations and data access patterns Familiarize yourself with scaling techniques and concepts including distributed transactionsACIDand database sharding Monitor your Infinispan instances by using RHQ or JMX clientsControl and manage transactions using JTA and use the available APIs to manipulate your cache data Create an application called TicketMonster and learn how to implement InfinispanLearn about JGroups and how to use it with Infinispan for reliable communicationLearn the concepts behind big data and how to work with Infinispan MapReduce APIIn DetailInfinispan is an extremely scalablehighly available key/ value data store and data grid platform. In-memory data grids (IMDG) have recently been gaining a lot of attentionand the market for this technology is steadily increasing. This book is a practical guide that covers all Infinispan features in a progressive manner with the help of real-world and ready-to-use examples. You will learn how to install Infinispan and create a perfect development environment. Nextyou will learn how to persist data to a permanent store and integrate Infinispan with technologies such as Hibernate OGMAmazon Web Services (AWS)and CDI. Finallywe will present a sample application that you can download from the JBoss Developer Framework. By the end of this bookyou will be able to build extremely scalable applicationsproviding a highly available key/value data store
1091;3658077476;Informationsintegration in dynamischen Unternehmensnetzwerken: Architektur, Methode und Anwendung (German Edition);http://ecx.images-amazon.com/images/I/412ziBjCpCL._SL75_.jpg;http://ecx.images-amazon.com/images/I/412ziBjCpCL._SL160_.jpg;DEUTSCH;79.99;361;now();1011;1008;Aufgrund des Komplexitätsanstiegs von inner- und überbetrieblichen Geschäftsprozessendie sich unter anderem in der zunehmenden Individualisierung und der Verkürzung von Produktlebenszyklen äußernbefinden sich Unternehmen in einem Spannungsfeld zwischen Effizienz durch Standardisierung und nötiger Flexibilität. Sebastian Huber stellt hierfür einen ganzheitlichen Lösungsansatz zum Management von agilen Unternehmensarchitekturen und der Informationsvernetzung in dynamischen Wertschöpfungsnetzwerken vor. Zusätzlich zeigt der Autorwie der sog. Wissensarbeiter in schwachstrukturierte und wissensintensive Geschäftsprozesse organisatorisch und technisch mit einbezogen werden kann und wie entsprechende Kollaborationskonzepte auszugestalten sind. Die Arbeit wurde mit dem Promotionspreis der Hermann-Gutmann-Stiftung 2013 ausgezeichnet
1092;1849698805;Instant JRebel;http://ecx.images-amazon.com/images/I/41XsY69si8L._SL160_.jpg;http://ecx.images-amazon.com/images/I/41XsY69si8L._SL160_.jpg;SPANISH;24.99;46;now();1009;1007;Accelerate your code development dramatically with this practical guideOverviewLearn something new in an Instant! A shortfastfocused guide delivering immediate results. Use your favourite tools without spending much time on compilation and deploymentEnable JRebel on Tomcat and GlassfishUtilize JRebel to greatly improve your Java SE and Java EE projectsAccelerate your developments on major IDEs and serversIn DetailJRebel is a JVM plugin that lets Java developers update code instantly and see their changes reflected in their application under development without restarting the application server. JRebel is a plugin for anything that is in Java and is also IDE neutral. If you want to update your code instantly without compiling and deploying the code repeatedlythis book is for you. This book will focus on the most important development steps and will also help you save time which is otherwise spent on compilation and deployment of code. You will learn how to use JRebel with the most popular IDEs and Java servers and how to accelerate the development of your current and future Java SE and Java EE projects. This book shows you how to install JRebelconfigure your favourite IDE and Java server for JRebeland start using it on your projects. With this bookyou will learn how to get a free license for JRebel and how to integrate JRebel with most Java servers and development environments. To finishyou will see how to work with desktop and web projects and how to utilize JRebel to dramatically accelerate their development. What you will learn from this bookRegister and activate your free JRebel licenseGet familiar with ClassLoader and Smart BuildUnderstand common JRebel use casesEnable JRebel on Tomcat and Glassfish standalone serversConfigure EclipseIntelliJ IDEAand NetBeans to use JRebelAccelerate the development of your Java desktop application project based on Ant and Maven Expedite the development on your Java web application project connected to a local Glassfish server or remote Tomcat server Keep your production environment up-to-date using LiveRebelApproachFilled with practicalstep-by-step instructions and clear explanations for the most important and useful tasks. This book is an easy-to-follow guide full of hands-on examples of real-world Java development tasks. Each topic is explained and placed in contextand for the more inquisitive readersthere are more-in-depth details of the concepts used. Who this book is written forIf you have experience in Java desktop or web application development based on Servlets and you want to update your code instantly without recompiling and redeploying the codethis book is for you
1093;1849519900;Instant PrimeFaces Starter;http://ecx.images-amazon.com/images/I/51pETImO1gL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51pETImO1gL._SL160_.jpg;ITALIAN;24.99;90;now();1002;1000;Design and develop awesome web user interfaces for desktop and mobile devices with PrimeFaces and JSF2 using practicalhands-on examples OverviewLearn something new in an Instant! A shortfastfocused guide delivering immediate results. Integrate Google Maps in your web application to show search results with markers and overlays with the PrimeFaces gmap component Develop a customizable dashboard for your users that displays charts with live datanews feedsand draggable widgets Implement a live chat system that uses PrimeFaces Push to send updates to desktop and mobile users simultaneously Create a mobile version of your web application that supports AndroidiOSand other platforms using the PrimeFaces Mobile toolkit In DetailDeveloping great user interfaces for web applications has never been easier! PrimeFaces delivers a powerful set of features that enable JSF developers to deliver awesome user experiences on the Web. With more than 150 Ajax-enabled UI componentsjQuery integrationa mobile UI toolkittheme supportAjax Push technologyand much morePrimeFaces takes JSF application development to a whole new level! Instant PrimeFaces Starter is a practicalhands-on guide to PrimeFaces that will show you how to get started quickly using PrimeFaces in your web applications and provides examples on how to design and develop compelling user interfaces using PrimeFaces Ajax UI componentsPrimeFaces Mobileand PrimeFaces Push. Starting with the setup of your first PrimeFaces project in EclipseInstant PrimeFaces Starter will then take you through the process of designing and implementing the user interface of a social events web application that enables users to find fun things in their city. In this process you will learn a range of techniques for building innovative user interfaces with PrimeFaces UI components. You will also learn how to build a mobile version of your web application using the PrimeFaces Mobile toolkitleveraging the jQuery mobile library to extend your web application to AndroidiOSand other mobile platforms. Finally you will see how to build a live chat application with presence awareness that uses PrimeFaces Push technology to send updates to desktop and mobile users simultaneously. What you will learn from this bookSet up a new PrimeFaces project in Eclipse using MavenConfigure PrimeFaces in web.xmlImplement a login screen using PrimeFaces Ajax components and JSF2Use PrimeFaces themes and jQuery ThemeRoller to change the look and feelImplement a member signup form with CAPTCHA and password strengthAdd PrimeFaces modal dialogs to improve user interactionWork with PrimeFaces Ajax status indicatorsImplement a search screen with the PrimeFaces Google Maps componentDevelop a mobile version of the web application with PrimeFaces MobileBuild a live chat feature using PrimeFaces Push to send updates to desktop and mobile browsers simultaneously ApproachGet to grips with a new technologyunderstand what it is and what it can do for youand then get to work with the most important features and tasks. Instant Primefaces Starter is a fast-pacedintroductory guide designed to give you all the information you need to start using Primfacesinstantly
1094;2955021431;Integration Testing from the Trenches;http://ecx.images-amazon.com/images/I/51593qsrFxL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51593qsrFxL._SL160_.jpg;FINISH;44.99;332;now();1006;1004;Software development is a complex craft requiring many steps in its road to completion. In particularachieving the best context-dependent ratio between cost and quality can only be achieved through an adequate testing strategy. Integration Testing from the Trenches covers through different areas of testing and integration tests in both Java & JavaEE ecosystems: This book is intended for software developers that want to go beyond just unit-testing and test the collaboration of their classes and modules in an efficient way. At some point in timeavailable tools were restricted to Jakarta Cactus for Struts. Howeverthe thriving Open Source ecosystem can now provide everything we need to provide proper integration testsas well as ways to use them with the greatest possible Return Over Investment
1095;1784396931;IntelliJ IDEA Essentials;http://ecx.images-amazon.com/images/I/51bjp9RwCBL._SL160_.jpg;http://ecx.images-amazon.com/images/I/51bjp9RwCBL._SL160_.jpg;GERMAN;44.99;263;now();1004;1000;Develop better software fast with IntelliJ IDEAAbout This BookTailor IntelliJ IDEA to your needs and to the demands of your projectsUse IDEAs powerful software development tools to their fullest potentialExplore IntelliJ IDEAs impressive and extensive features and functionalities for successful software development Who This Book Is ForThis book is for developers who want to work smarter so they can focus their efforts on the details that will give them the advantage. This book is tailor-made for developers who want to move from NetBeans and Eclipse to experience the power and functionality of IntelliJ IDEA. What You Will LearnTailor IntelliJ IDEA to your needs and to the demands of your projectsUse IDEAs powerful software development tools to their fullest potentialExplore IntelliJ IDEAs impressive and extensive features and functionalities for successful software development Set up a new project or import an existing one and run your project as standalone or using application servers Explore and use IntelliJ IDEAs featuressuch as Live Templates and smart code completion Create clean code that is solid and easy to maintain with refactoring toolsCoordinate with other developers using powerful version control featuresIn DetailStarting with a walkthrough of the main workspaceyou will get up and running with IDEA from the word go. You will learn how to exploit IDEAs software development tools and use the various product features such as source code controlthe debuggerand the many code generation tools. You will then move on to advanced topics such as how IntelliJ helps in version controlmanaging change listsviewing differences and changesand reverting changes. You will also learn how IDEA can be used for agile development and web developmentas well as its integration with frameworks such as Gradle. Complete with tips and tricksthis book will make sure that you have an in-depth and extensive knowledge of informed programming
1096;1784396932;Introducing Java EE 7: A Look at What s New by Juneau, Josh (2013) Paperback;http://ecx.images-amazon.com/images/I/51AmoETMm4L._SL75_.jpg;http://ecx.images-amazon.com/images/I/51AmoETMm4L._SL160_.jpg;FINISH;44.99;263;now();1004;1000;Develop better software fast with IntelliJ IDEAAbout This BookTailor IntelliJ IDEA to your needs and to the demands of your projectsUse IDEAs powerful software development tools to their fullest potentialExplore IntelliJ IDEAs impressive and extensive features and functionalities for successful software development Who This Book Is ForThis book is for developers who want to work smarter so they can focus their efforts on the details that will give them the advantage. This book is tailor-made for developers who want to move from NetBeans and Eclipse to experience the power and functionality of IntelliJ IDEA. What You Will LearnTailor IntelliJ IDEA to your needs and to the demands of your projectsUse IDEAs powerful software development tools to their fullest potentialExplore IntelliJ IDEAs impressive and extensive features and functionalities for successful software development Set up a new project or import an existing one and run your project as standalone or using application servers Explore and use IntelliJ IDEAs featuressuch as Live Templates and smart code completion Create clean code that is solid and easy to maintain with refactoring toolsCoordinate with other developers using powerful version control featuresIn DetailStarting with a walkthrough of the main workspaceyou will get up and running with IDEA from the word go. You will learn how to exploit IDEAs software development tools and use the various product features such as source code controlthe debuggerand the many code generation tools. You will then move on to advanced topics such as how IntelliJ helps in version controlmanaging change listsviewing differences and changesand reverting changes. You will also learn how IDEA can be used for agile development and web developmentas well as its integration with frameworks such as Gradle. Complete with tips and tricksthis book will make sure that you have an in-depth and extensive knowledge of informed programming1009Lorem ipsum dolor sit ametconsectetuer adipiscing elit. Aenean commodo ligula eget dolor. Aenean massa. Cum sociis natoque penatibus et magnis dis parturient montesnascetur ridiculus mus. Donec quam felisultricies necpellentesque eupretium quissem. Nulla consequat massa quis enim. Donec pede justofringilla velaliquet necvulputate egetarcu. In enim justorhoncus utimperdiet avenenatis vitaejusto. Nullam dictum felis eu pede mollis pretium. Integer tincidunt. Cras dapibus. Vivamus elementum semper nisi. Aenean vulputate eleifend tellus. Aenean leo ligulaporttitor euconsequat vitaeeleifend acenim. Aliquam lorem antedapibus inviverra quisfeugiat atellus. Phasellus viverra nulla ut metus varius laoreet. Quisque rutrum. Aenean imperdiet. Etiam ultricies nisi vel augue. Curabitur ullamcorper ultricies nisi. Nam eget dui. Etiam rhoncus. Maecenas tempustellus eget condimentum rhoncussem quam semper liberosit amet adipiscing sem neque sed ipsum. Nam quam nuncblandit velluctus pulvinarhendrerit idlorem. Maecenas nec odio et ante tincidunt tempus. Donec vitae sapien ut libero venenatis faucibus. Nullam quis ante. Etiam sit amet orci eget eros faucibus tincidunt. Duis leo. Sed fringilla mauris sit amet nibh. Donec sodales sagittis magna. Sed consequatleo eget bibendum sodalesaugue velit cursus nunc
